RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394658,139,"Gulfport, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97332,97164,96043,94380,92264,90922,90843,91417,92079,92120,91531,90812,89909,89214,89346,89840,90797,91302,90148,88526,86962,86344,86535,86968,87696,87781,87883,87645,87810,87516,87367,86722,85962,85352,85042,84767,84552,83971,83328,82544,81744,80771,79874,79311,78906,78458,77823,77302,76702,76273,76115,76125,75996,75750,75669,75695,75610,75457,75266,75084,74659,74259,74220,74359,74531,74210,72984,71543,70269,69630,69262,68769,68879,68769,67889,66578,65465,65223,65524,65768,65943,65668,65333,65119,64899,64814,64872,64854,64627,64421,64369,64275,64186,64171,64283,64156,63830,63584,63580,63805,64090,64102,63928,63896,63723,63681,63658,64012,64336,64400,64357,64423,64511,64698,64656,64756,65175,65606,65841,65572,65372,65566,65920,66248,66572,66904,67607,68157,68337,68387,68397,68914,69316,69580,69561,69561,69808,70087,70264,70315,70529,70737,71000,71341,71805,72225,72658,72838,72745,72629,72661,72961,73262,73667,74333,74693,75019,75147,75542,76001,76287,76387,76618,76657,76876,77077,77194,77302,77274,77659,77941,78357,79063,80000,80861,81874,82833,83883,85001,86412
395146,140,"Tallahassee, FL",Msa,FL,68876,69303,69686,70941,71870,72965,73235,73381,73384,73680,74427,75033,75055,74834,74680,74188,73951,73187,73687,74096,74831,74927,75150,75225,76428,77289,78364,78558,79115,79859,80304,80848,80929,81499,80430,79813,78222,78313,78051,78832,78986,79369,79350,79756,80327,80453,80917,81383,82551,83091,83437,83205,82881,82720,83224,83361,83432,83117,83621,84020,84524,84559,84753,85205,86063,86747,87438,87903,88747,89942,91034,91659,91702,91944,92747,93290,94035,94388,95021,96133,97091,98035,98436,99295,100270,101503,102280,103438,104136,105130,105596,105720,106049,106575,107610,108471,109735,111166,112701,114076,115302,116948,118938,121388,123356,125115,127133,129536,131831,133603,135614,137970,141127,144160,146918,149575,152350,155252,157469,159238,160915,162585,164160,165292,165993,166169,165984,165881,165979,166400,166095,165684,165072,164847,164234,163458,162657,161870,161508,160607,159360,157121,155193,153375,151467,149550,148161,147305,145956,144324,142542,141179,139669,138171,137113,136412,136092,135271,133716,131719,129832,128155,126371,124461,123242,122813,122450,122024,120730,119485,118091,117232,116676,115989,114802,113417,111494,109802,108102,106298,104672,103446,102477,101190,99792,98969,98800,98426,98043,96618,95473,94666,94799,94953,94967,94335,93646,93199,93419,94256,95210,96811,97713,97724,97090,96130,96383,97428,98965,99475,99073,98556,98337,98205,98245,98737,99786,101287,101819,102073,101795,101690,101537,101202,101328,101318,101776,102296,102265,101876,101580,101289,101121,101313,102139,103062,103135,102946,102738,102793,102857,102858,102721,103269,103960,104909,105450,105772,106069,106484,106748,106896,107147,107802,108749,109178,109600,109787,110151,110686,111744,113021,113955,114793,115741,116866,117864,118873,119716,120470,120922,121437,121667,121995,122612,123341,123983,124527,124962,125371,125484,125663,125897,126448,126953,127351,127558,128126,128943,129000,128783,128361,128495,128761,129109,129405,129677,129994,130475,130740,130922,131767,132984,134485,135856,137232
395164,141,"Trenton, NJ",Msa,NJ,87402,87445,87567,87675,87388,87135,86812,86653,86484,86371,86338,86102,86036,85768,85449,84873,84929,84700,84686,84421,84240,84203,84200,84673,84594,84680,84411,84698,84936,85598,85987,86480,86952,87224,87270,87049,87159,87619,88479,89210,89561,89847,90380,90926,91309,91276,91372,91419,92423,93094,93823,94112,94784,95404,95836,96051,96477,97668,98906,100296,100523,100789,100785,101378,102006,102742,103382,104172,105038,105730,106495,107245,108293,109661,111595,113582,115390,117057,118948,121069,123050,125112,127009,129015,130685,132039,132981,134099,135017,136149,137247,138273,138940,139415,140309,141326,142994,145036,146983,148316,150094,152034,154177,156267,159169,162202,165128,167431,169758,171607,173766,175901,177945,179725,181758,184040,186072,187953,189526,191792,193647,195352,196864,198621,200484,201761,202278,202197,201775,201484,201197,200714,200257,199975,200599,201143,201609,201756,201677,201467,201050,200285,199056,196744,194390,193304,191036,188347,185128,183116,182414,180855,179391,177128,175104,174162,172696,169486,165529,162330,159885,157426,154709,153459,152738,152559,153120,153026,153753,154147,155920,157023,157825,158004,156761,154553,151371,148450,145880,143802,141481,139231,136533,134890,133988,133038,132427,131731,131539,131512,129795,128083,125466,124278,123202,122176,121195,121059,120914,120786,120543,120533,121030,121431,123450,125345,126891,126920,124777,122003,119932,119169,118803,118169,118212,118077,117148,115800,114654,114057,114573,115454,116356,116743,116629,116394,115556,115037,114266,113505,112943,113032,113228,113311,112683,112061,111580,111471,111477,111335,111718,111952,111737,110609,109448,108414,108322,108428,108634,108457,108421,108269,107578,107079,107301,108639,110156,111078,111306,111068,111357,111540,111939,112790,114161,115543,115824,115572,115320,115806,116672,117740,118107,118444,118239,117799,117934,118120,119506,120397,121629,122060,122351,122337,121989,122047,122323,123158,123542,124219,124527,125178,124822,125196,125501,126643,128220,129638,131248,132614,134123,135562,137113,138967,141727,144426
394589,142,"Fayetteville, NC",Msa,NC,45801,45689,45458,44886,44616,44371,44431,44392,44254,44362,44327,44857,45303,45921,46231,46744,46658,47072,47308,47829,48598,48316,48426,47220,46740,45658,45515,45483,45942,45841,45464,45164,44541,45256,45552,46490,46571,47132,47590,48216,48842,49159,49448,49137,49566,49404,49959,51284,52885,54805,55482,55784,55361,54940,55288,56093,57070,57296,57238,56226,55639,53682,52050,50911,50991,52286,52724,52650,51916,51864,52113,52308,52314,53210,55171,56372,57017,56057,55848,55986,56553,56506,56202,56213,56604,56815,56150,55846,55340,55599,55283,55033,54660,54605,54205,53554,52747,52502,52659,53088,53595,54014,54657,55152,55677,56440,57523,58934,60130,61041,61545,61417,61270,61370,61820,62562,62586,62703,62833,63509,63730,63783,63764,64352,64818,64991,64589,64149,64894,65056,65119,64497,64795,64979,65230,65147,65240,65241,65423,66062,66215,66892,67201,67726,68289,69415,70610,71104,71300,71705,72307,71702,70998,70345,70683,70910,70702,69734,68931,68476,68689,68900,69538,70983,72443,73464,73741,73673,73966,74251,74490,75001,75281,75762,74926,74259,73377,73032,72530,72303,71935,71665,71675,72141,72460,72098,72165,72077,71902,70908,70044,69197,68104,67440,66623,65248,63292,62069,62175,61365,60728,59896,60044,60227,59695,58997,58077,58250,59293,60387,60015,60363,60669,61898,62173,62300,63815,66194,69247,71079,71758,71308,71553,71656,72161,71973,72509,73227,73324,72238,70274,68498,68242,68861,69003,68317,67620,67910,68287,68622,68588,67902,67689,68329,68329,67922,67185,68902,69343,69141,67425,66547,65988,65817,65319,63714,62333,61552,62192,61412,61941,62075,62715,62192,61300,61818,63342,66612,69816,72303,73002,71801,70298,69617,70228,71013,72249,72467,71514,69412,67133,65899,64981,65560,66002,66148,66202,66233,66218,65845,66346,67161,68596,69176,70249,71348,72480,73660,74322,75237,76141,77600,78747,79951,80875,82276
394679,143,"Hickory, NC",Msa,NC,70602,70189,70067,69860,69983,69613,69369,69053,69188,69533,69857,70582,71231,72133,72384,72500,72557,73235,73512,73727,73628,73082,72626,71675,70918,70231,70561,70763,70613,70406,70861,71402,71585,72214,73112,74137,74872,75158,74706,74554,73994,74131,73665,73983,74176,74124,73397,72338,72042,72302,72901,73439,74897,76189,77801,78531,79481,79892,80359,81100,81852,82539,83061,83182,82956,82185,81396,80989,80891,80792,80981,81163,81277,81405,81302,81711,81676,81824,82024,81451,80787,80558,81575,82961,83856,83636,83502,82962,83711,84817,85456,86057,86063,86378,85055,83305,81786,81771,82015,82537,81851,80830,80476,81511,83095,83884,85063,86137,87544,87947,88751,89246,89937,90722,91067,90816,89831,89005,88253,88173,88416,88993,88676,88420,88441,88565,88373,87725,87586,88346,89274,89575,88685,87644,86979,87107,87385,87259,87404,87796,88812,88832,88660,88321,88882,89508,90041,89847,89358,89791,90394,91201,91007,91053,90611,90313,89735,89512,89713,89506,88955,87734,86483,85174,83940,83262,83302,83635,83704,83372,82451,82095,82110,82004,81431,80696,80394,79868,79078,78158,77383,76725,76055,75524,74962,74687,74455,74399,74237,73665,73029,72524,72523,72293,72453,72124,72020,71444,71464,71271,71256,71599,72053,72361,71817,71506,71095,71155,71110,71710,71887,72007,71524,71036,70594,70219,70479,70845,71170,71130,70830,70391,70221,70121,70353,70512,70749,70779,70645,70453,70473,70605,70829,70861,70691,70694,70824,71074,71129,71342,71603,71846,71934,71896,72041,72220,72592,72921,73277,73477,73595,73571,73458,73332,73264,73393,73557,73810,74082,74270,74425,74625,75168,76022,76863,77767,78619,79628,80654,81663,82413,83041,83472,83993,84475,84842,85300,85749,86553,86679,86950,86811,87243,87500,88172,88816,89254,89605,89992,90522,89511,89684,88730,89349,88802,89316,89562,89936,90601,91538,92629,93837,96333,98425,101679,104282
394697,144,"Huntington, WV",Msa,WV,31277,31405,31458,31522,31592,31756,31938,32104,32171,32303,32447,32615,32625,32666,32847,33088,33302,33297,33450,33546,33840,34106,34334,34457,35295,35917,36571,36754,37090,37440,37600,37832,38098,38308,38595,38886,38238,37726,36833,37238,37321,37764,37798,38028,37877,37577,37178,37108,37090,37108,37172,36610,36289,35928,36170,36219,36416,36596,36812,36958,37437,37540,37615,37663,37822,37815,37604,37355,37218,37248,37409,37334,37126,37151,37254,37442,37456,37597,37676,37965,37999,38066,37933,37921,37870,37894,38198,38550,38913,39122,39107,39046,39102,39121,39032,38904,38991,39099,39474,39823,40333,40537,41007,41337,41594,41737,42042,42509,42854,43182,42404,41460,40110,39565,39141,38794,38708,38643,38937,39028,39071,38890,39084,39256,39662,39872,40148,40397,40562,40657,40466,40364,40233,40163,40104,40244,40449,40649,40718,40829,40847,40938,40972,40999,40900,40924,41038,41126,41116,40964,40759,40523,40407,40426,40486,40425,40516,40548,40622,40536,40498,40452,40417,40376,40177,39899,39605,39503,39363,39252,39095,39097,39033,38977,38870,38826,38851,38842,38773,38615,38577,38584,38586,38478,38419,38352,38330,38268,38228,38228,38259,38335,38304,38201,38112,38013,37963,38014,38136,38208,38181,38098,38024,37978,38024,38155,38294,38462,38583,38601,38544,38558,38648,38845,38955,39072,39080,39148,39186,39250,39316,39421,39571,39686,39798,39757,39918,39998,40206,40210,40281,40343,40394,40463,40548,40634,40706,40796,40868,40987,41028,41106,41125,41196,41334,41425,41522,41617,41820,42043,42157,42242,42306,42517,42770,43021,43167,43303,43355,43479,43556,43682,43824,43978,44181,44331,44422,44524,44588,44819,44992,45048,44950,44852,44952,45082,45313,45469,45695,45891,46091,46323,46563,46950,47261,47456,47180,46899,46644,46509,46390,46289,46546,46484,46429,46191,46264,46439,46896,47377,47824,48283,48764,49314,49672,50322
394576,145,"Eugene, OR",Msa,OR,87157,87026,86615,86116,86076,86707,87488,88190,88944,89712,90667,91192,91882,92678,94650,96547,97525,97294,97005,97206,97594,98024,98096,98955,99830,100573,100124,99803,100180,101197,102359,103108,103504,103908,104579,105085,105210,105345,105589,106151,106577,106948,106748,106416,106260,106209,106420,106630,106828,107091,107696,108226,108457,108484,108528,109200,109944,110867,111143,111502,111923,112570,112772,113018,113433,114107,114821,114743,114446,113721,113440,113156,113127,112771,112809,112638,112806,112473,112689,113183,114037,115075,115986,117065,118098,119441,120664,121905,122766,123895,124474,125216,125647,126413,127494,128733,129480,130200,130851,131767,132567,133673,135042,136486,138065,139416,140768,141793,143610,145270,146945,148645,150743,153020,155525,158186,161160,164187,166945,169715,172015,174004,176118,178097,180454,182498,184255,185496,186055,186317,186520,186823,187836,189408,191120,192285,192716,192688,192654,192656,192981,193138,193309,193306,192076,190231,188602,187649,186837,185730,184553,183314,181499,180210,179360,178326,177132,175833,174013,171921,169569,168063,166356,165439,165046,165167,164571,164801,164806,164580,163362,162125,161268,160515,160740,160315,159690,157642,154979,150929,147748,146039,146164,145757,145061,143718,141918,139784,137913,136372,136756,137817,139054,138257,136329,134975,133997,133287,132234,131925,131784,132347,131179,130330,129017,129812,131372,133717,135937,138356,140684,141916,142765,142780,143725,144197,145647,146744,147116,146383,145456,144588,143706,143566,143636,144841,146118,147573,148097,147715,148207,148962,150025,150462,151384,152626,154134,154849,155462,156515,157594,158939,159864,161029,161662,162921,164710,166785,168431,169897,170903,171408,171879,172378,172854,173785,175833,178268,180100,180906,181876,182952,184857,186780,189301,192097,194642,196792,198519,199970,201291,202748,204296,206274,207755,209471,210609,211920,213293,215019,216845,219160,221129,222885,223593,224742,224613,225734,226875,229390,232574,234956,236955,236839,237762,239439,242869,245977,250624,254621,259324,263339,267458,272871,279436,288522
395033,146,"Rockford, IL",Msa,IL,57951,57881,58063,57881,57810,57247,56899,56455,56084,55882,55813,55929,56052,56157,56049,56159,56056,56550,56782,57217,57569,57930,58091,57898,57627,57233,56713,56425,56320,56304,56292,56229,56166,55570,54914,54532,54455,54576,54552,54498,54459,54496,54591,54515,54519,54898,55524,55847,55855,55864,56047,56246,56247,56278,56251,56648,56689,56828,56817,57329,57598,57769,57843,58128,58390,58495,58472,58117,58363,58676,59180,59123,59540,59954,60412,60647,61169,61826,62546,63438,63971,64418,64588,65054,65231,65662,65920,66367,66662,66900,67110,67071,67126,66938,66871,66819,66863,66607,66598,66432,66136,65903,65777,66254,66447,66980,67580,67996,68418,68724,69236,69753,70463,70954,71566,71621,72154,72219,72291,72485,72720,73286,73333,73452,73465,73718,73938,74244,74335,74585,74855,75196,75424,75578,75610,75713,75934,76200,76173,75989,75953,76117,76090,75815,75492,75180,75163,75264,75128,74659,74366,74045,73778,73233,72939,72700,72607,72211,71683,70380,69155,68313,67728,67295,66479,65924,65319,64505,63377,62209,61635,61489,61870,61558,61135,60656,60552,60147,59533,59299,59205,59588,59224,59128,58151,57660,57001,56415,55539,54695,54150,53634,53315,52630,52260,51654,51560,51138,50459,49777,49245,49144,48769,48360,48172,48134,47787,47143,46421,46323,46640,46799,46832,46501,46018,45278,44299,43231,42465,42004,41633,41000,40272,40036,40022,39890,39873,40081,40149,40452,40896,41798,42488,42953,43089,42945,42605,42644,42846,43021,43229,43329,43221,42831,42807,43188,43883,44121,44313,44560,45190,45756,46224,46512,47019,47289,47398,47379,47622,48598,49797,50795,51181,51568,52146,52973,53238,53490,53506,53669,53818,53782,53792,53440,53135,53013,52953,53123,53670,54360,55084,55472,55584,55820,55596,55835,55843,55649,55982,55919,56403,56385,56744,56976,57277,57476,58167,58754,59667,60713,61309,62126,62491,63296,63934,64936
395070,147,"Savannah, GA",Msa,GA,79263,79241,79295,79430,79558,79757,79857,80122,80243,80532,80762,81013,81137,81396,81707,82062,82414,82762,83347,83865,84556,84942,85401,85904,86410,86697,86881,87040,87350,87651,87950,87842,87834,88062,88582,89069,89944,91042,92057,93004,93777,94332,94630,95487,96463,97334,97683,97945,98124,98377,98915,99328,99821,100611,101509,102359,102881,103551,104219,105019,105733,106475,106927,107812,108471,109774,110658,110980,111203,111545,112949,114150,115133,115720,116455,117018,118045,118156,118841,119907,121100,121452,120723,120515,121191,121975,122513,122423,122037,121761,121965,122526,123241,124669,126201,127111,127514,128824,130986,133122,135027,137119,138880,140322,141714,143166,145311,147166,148284,147651,146621,147266,149093,151246,152588,153246,153857,154371,154327,155203,156633,158969,160423,161030,160893,160649,160896,162565,164448,166424,168079,169821,170711,171230,171853,172302,172334,171904,171525,171222,171036,170751,170168,170434,171241,172647,172282,171748,171227,171003,170719,169286,167406,165264,163753,159593,157568,154862,156124,155456,155895,155667,155950,155275,154376,153649,153633,155386,153755,153222,150722,151523,150613,151238,151057,152030,152103,151603,150578,148573,148080,146251,145603,144211,143925,142105,140609,139316,139621,140568,141719,143500,144004,145049,145002,144949,144702,144625,144655,144390,144174,145632,146109,146741,146591,147298,147851,148811,149779,150580,151016,152557,154496,153629,152502,150296,152678,154284,157182,157526,157403,157439,158409,157446,156539,155162,155439,155701,154675,154609,153261,153209,152657,153321,153853,155948,155720,156444,156559,158302,157557,155660,153926,154572,156363,158333,158810,158532,158980,160467,161911,162525,165158,167834,171553,172540,173893,173751,174401,175217,176682,177133,177311,177857,178858,180145,180678,182493,183512,184985,185569,186183,186407,187584,189257,191082,190704,190923,190487,188804,186775,185936,187721,189214,190963,191690,192087,191163,192105,192282,193377,194179,195251,195942,195499,195918,195817,196412,197306,199352,201077,203242,205367,208452,211996,215556
394332,148,"Ann Arbor, MI",Msa,MI,81587,81654,81527,81341,81021,81270,81843,82798,83847,84795,85818,86626,87646,88544,89831,91281,93134,93699,93975,93938,93869,93885,93656,94017,94443,95043,95648,95955,96298,97073,98015,98272,99038,99928,101437,102685,103487,104031,104152,104992,105462,107596,108699,111008,111754,113116,113920,114786,115316,116025,117081,117500,118064,115698,115048,113786,114664,114528,114899,115427,116494,117095,117590,118122,119422,122086,124405,126498,127691,129525,130893,132254,132814,134241,135501,137659,138793,140375,140850,141104,141018,141191,142295,143091,144715,145634,146825,147432,147739,147426,147658,148546,149821,150469,150857,151506,151902,152563,153067,153102,153617,154355,155604,156193,156752,157169,157515,157448,157496,157170,156951,157118,157900,158652,158968,159852,160603,161941,162728,163909,164730,165275,165393,165309,164951,164196,163432,162471,161413,159921,158828,157751,157010,156674,156774,156593,156041,155376,154016,152118,149804,148344,146314,144404,142165,140729,139195,138202,136899,135615,134382,133211,133600,134459,135605,135439,134739,133121,130747,127489,124488,123212,123259,124655,124452,121877,118589,115830,114213,112262,111697,112163,113388,113304,112119,111068,109968,109977,109499,109444,109049,109584,109835,110219,110045,109578,109444,108180,107811,107867,109671,111642,113801,115403,115906,115298,114158,113729,113626,113994,114294,114111,113999,114094,114130,114443,115813,118135,121469,124010,126314,127260,128318,129812,131496,133046,134189,135322,135937,137019,137245,138055,138643,140671,142601,143758,143588,142499,142755,143253,144642,144632,145337,146682,148559,149661,149404,149669,150536,152764,154666,156577,157274,157724,158001,158238,157853,158240,159065,160979,162707,164965,166740,167940,168985,169945,171991,172836,174445,175474,177589,178502,179946,180205,180142,180011,181086,183810,184596,185519,186325,188068,190813,193197,194667,195406,196240,197275,197628,197673,198285,199729,200822,201643,200754,199793,199328,199582,200143,201052,202335,203293,203955,204299,204859,205794,206898,208485,210028,211623,212991,214001,214793,215653,216886,217979
394927,149,"Ocala, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37155,37125,36895,36520,35940,35753,35601,35708,35788,35924,36194,36309,36564,36770,37004,37050,37217,37120,37222,36989,36856,36634,36307,36164,35889,35471,35339,35627,36221,36403,36342,36318,36279,36278,36339,36486,36617,36764,36826,36932,37134,37528,37749,38002,38274,38721,38997,39490,40042,40784,41334,41576,41743,42010,42403,42720,43060,43545,44194,44633,45181,45829,46740,47963,49106,50208,51374,52815,54740,56350,58011,59614,61330,62753,63675,64675,66190,67753,69354,70044,70176,70143,70077,70292,70207,69758,69648,69306,68831,68209,67452,67599,67604,67874,67986,67708,67355,67321,67718,67831,67332,66323,65547,64705,64189,63294,61882,60483,59124,58442,57273,56152,54903,53831,52602,51147,49556,48349,47624,47150,46591,45724,44988,44428,44017,43679,43621,43540,43327,42607,41939,41113,40686,39799,38829,37826,37283,37392,37124,36650,36067,35948,35876,35731,35277,35214,35487,35615,35341,34325,33664,33375,33415,33617,33730,34193,34315,34414,34054,34065,34077,34479,34676,34895,35000,34746,34597,34290,34574,34700,35048,35303,35696,35794,35919,35925,36075,36204,36197,36115,36055,36112,36318,36213,36393,36624,36807,36826,36749,36997,37245,37561,37585,37735,37748,38101,38103,38337,38809,39408,40024,40316,40744,41098,41583,42012,42603,43076,43616,43951,44249,44749,45328,45926,46332,46747,47200,47637,47777,47914,48184,48894,49585,49904,49944,50194,50716,51286,51721,52304,53144,53868,54314,54431,54596,55101,55450,55708,55588,55866,56392,56871,57256,57572,57963,58073,58161,58238,58824,59438,60342,61020,61679,62430,63321,64493,65891,67798
